chr12	15199750	16	HpaII
chr11	82215488	54	soni
chr15	94573239	1484	soni
chr5	142775012	28	MboI
chr7	124327326	11	MboI
chr13	29289087	256	CviQI
chr1	93684079	1	soni
chr13	41442340	320	MboI
chr6	80390893	384	soni
chr4	72455236	226	MboI
chr1	162801963	95	CviQI
chr9	101441665	1	MboI
chr1	97615236	1	CviQI
chr12	30451052	1	CviQI
chr3	153035847	65	CviQI
chrX	9654321	67	CviQI
chr11	130278766	76	CviQI
chr7	132747950	1	CviQI
chr1	31353300	228	HpaII,MboI
chr2	203593106	25	MboI
chr6	26316022	82	MboI
chr17	60755282	132	CviQI
chr2	240971979	23	HpaII
chr5	64378527	11	CviQI
chr9	130134160	979	MboI
chr10	11103920	30	CviQI
chr2	76329234	72	CviQI
chr2	141119320	1	HpaII
chr1	112449165	122	HpaII,MboI
chr1	114231793	10	HpaII
chr10	112711053	61	CviQI,HpaII
chr9	102240565	518	MboI
chrX	132895205	1	soni
chr4	166794096	95	soni
chr5	37259883	47	MboI
chr19	63728941	85	HpaII
chr10	24723398	1	CviQI
chr1	91424513	34	MboI
chr8	84411969	1	CviQI
chr20	51790002	212	soni
chr7	24516927	176	MboI
chr5	49527384	123	MboI
chr3	182416837	753	soni
chr16	27193122	274	CviQI,HpaII
chr1	167938131	4	CviQI
chr8	134179193	1	MboI
chr1	81908417	121	MboI
chr3	67744878	149	soni
chr14	89920724	2	MboI
chr16	66270122	11	CviQI
chr12	104844017	1630	CviQI,HpaII
chr2	96903806	113	MboI
chr20	17445983	1	HpaII
chr10	122653947	74	CviQI
chr14	67845053	1059	soni
chr6	50617196	117	HpaII
chr13	99427746	26	soni
chr18	59085753	27	CviQI
chr9	74888825	5171	CviQI,HpaII,MboI
chr4	137592861	2	CviQI
chr17	55698340	542	CviQI,HpaII
chr7	127854338	146	MboI
chr17	14186363	22	CviQI
chr1	239867384	5	soni
chr6	26339323	65	CviQI,MboI
chr8	109395562	273	soni
chr19	42963402	73	HpaII
chr11	47978798	67	soni
chr2	30014713	183	MboI
chr9	116019346	2245	CviQI,HpaII,MboI
chr5	42716090	1	CviQI
chr10	43162239	197	CviQI
chr13	83586760	54	soni
chr13	60038808	12	MboI
chr2	160078422	908	soni
chr4	114636404	38	MboI
chr11	82556069	1	CviQI
chr4	16190539	106	soni
chr11	59738980	1	soni
chr5	102717677	1148	soni
chr9	130419055	347	MboI
chr22	41402558	1	soni
chr13	19712865	2	CviQI,HpaII
chr12	72272361	2	CviQI
chr8	131299801	144	MboI
chr6	4969899	28	CviQI
chr7	151116567	117	CviQI
chr22	43529768	264	HpaII
chr12	4774058	70	MboI
chr9	10196048	1	MboI
chr5	36778357	1426	soni
chr2	164551218	111	CviQI,HpaII
chr6	42824986	6	MboI
chr22	30659707	186	HpaII
chr22	38858969	230	soni
chr20	47448661	1844	soni
chr8	47402224	1	HpaII
chr2	48765971	352	CviQI,HpaII
chr3	45818321	534	soni
chr5	94935131	45	soni
chr19	20137858	29	HpaII
chr7	46433917	1	CviQI
chr1	192854897	150	MboI
chr5	39522758	60	MboI
chr1	28218273	1	soni
chr15	47070907	97	CviQI,HpaII
chr12	91447095	2	soni
chr2	50720213	1321	soni
chr4	109969942	1	CviQI
chr12	75600983	165	soni
chr13	99536456	9	HpaII
chr10	53747521	105	CviQI
chr4	167226836	80	CviQI
chr5	174829852	580	MboI
chr3	168343059	1	CviQI
chr12	10228630	142	HpaII,MboI
chr21	18199431	1	soni
chr14	27710951	1	soni
chr2	239944911	304	soni
chr1	96760315	496	CviQI,HpaII
chr5	85725482	166	MboI
chr16	51450964	2	CviQI
chr17	44007935	167	soni
chr4	36239605	1	HpaII
chr13	48718567	480	soni
chr4	89998085	1	soni
chr9	72119720	99	CviQI
chr10	17640690	615	CviQI,HpaII,MboI
chr18	42596270	429	soni
chr5	133298327	312	CviQI,HpaII
chr10	11261448	227	MboI
chr9	117324313	8	CviQI
chr20	50646303	101	CviQI
chr2	42941609	117	CviQI,HpaII
chr4	162118484	18	MboI
chr2	174689799	157	CviQI,HpaII
chr2	56385525	2	CviQI,HpaII
chr18	3400620	146	MboI
chr3	13468797	4	soni
chr1	113744092	252	soni
chr4	101730583	91	CviQI,MboI
chrX	71834606	153	CviQI
chr6	157077448	1	CviQI
chr9	102270406	1	CviQI
chr21	30879580	1	CviQI
chr5	132058936	32	HpaII
chr13	89772962	55	CviQI,HpaII
chr11	103818309	1	MboI
chr1	151726873	1	CviQI
chr11	5872452	62	soni
chr7	91596328	47	MboI
chr5	64621112	1	CviQI
chr11	81708512	88	soni
chr8	51095431	182	CviQI
chr7	132413205	144	MboI
chr14	22455754	85	CviQI,HpaII
chr8	9517852	35	MboI
chr20	17945014	8	MboI
chr10	25222554	90	MboI
chr9	120165076	24	CviQI,HpaII
chr14	98040330	105	MboI
chr2	132737208	2	MboI
chr1	158853926	238	CviQI,HpaII
chr2	54786482	16	HpaII,MboI
chrX	63594432	14	soni
chr2	39895575	333	MboI
chr10	85840026	889	soni
chr11	13977414	2	CviQI
chr5	93992971	28	CviQI
chr16	55690626	128	soni
chr19	503876	1	CviQI
chr13	104132661	61	CviQI
chr10	35400841	70	CviQI
chr12	118966121	597	CviQI,HpaII
chr13	25154238	1	HpaII
chr9	80579823	229	MboI
chr12	73360260	37	CviQI
chr2	135977835	1	HpaII
chr5	177971724	167	MboI
chr7	32912728	265	MboI
chr8	40779078	146	HpaII,MboI
chr19	63401077	110	CviQI,HpaII
chr10	103413488	162	MboI
chr3	142914675	217	CviQI,HpaII
chr11	107155875	96	soni
chr17	9346518	263	MboI
chr12	94660425	125	CviQI
chr2	78073146	15	MboI
chr7	101471130	1	soni
chr15	63802072	1	HpaII
chr2	156486417	177	CviQI,MboI
chr15	40696529	1	soni
chr2	73891491	15	MboI
chr19	13801946	119	HpaII
chrX	70457027	94	MboI
chr14	101923477	131	CviQI,HpaII
chr4	127236722	1	CviQI
chr10	87362176	1	CviQI
chr5	61663307	221	MboI
chr19	40321030	93	CviQI,MboI
chr7	77041117	320	MboI
chr12	56536112	505	MboI
chr3	182187908	46	HpaII
chr18	9631915	1790	soni
chrX	10905845	1	HpaII
chr12	3989786	11	CviQI
chr3	121049240	75	MboI
chr3	195727302	317	CviQI,HpaII
chr2	184715253	2480	CviQI,MboI
chrX	70008268	18	CviQI
chr6	30721531	10	soni
chr11	108828873	246	soni
chr6	35135824	5	soni
chr9	27789975	729	MboI
chr2	81895623	3	CviQI
chr1	30502276	2517	CviQI,HpaII,MboI,soni
chr2	19665788	87	HpaII
chr11	85575670	98	CviQI
chr10	110242066	1	CviQI
chr15	62588482	5	MboI
chr18	54557399	1	HpaII
chr8	80655283	46	CviQI
chr1	145414545	139	CviQI,HpaII
chr4	37587674	76	soni
chr4	24221883	8	soni
chr1	102471392	1	soni
chr12	121322128	1132	soni
chr13	65585652	11	HpaII
chr1	3784928	303	MboI
chr1	227425608	1841	CviQI,HpaII,MboI
chr1	172638714	207	CviQI,HpaII
chr4	133510931	1	CviQI
chr14	59500007	1	MboI
chr4	84501795	938	soni
chr2	176052547	245	soni
chr21	26784513	1	CviQI
chr21	43062051	35	MboI
chr8	115870538	1	HpaII
chr8	106660076	108	CviQI
chr14	58829972	184	soni
chr7	94298870	1760	soni
chr9	130498871	22	CviQI
chr1	95168841	164	CviQI
chr10	76321293	8790	CviQI,HpaII,MboI
chr2	205208367	43	MboI
chr6	11642113	418	soni
chr4	28095757	6	CviQI,HpaII,MboI
chr13	93794592	615	MboI
chr13	94883018	1	CviQI
chrX	66863829	1391	soni
chr7	100675569	296	HpaII
chr20	6352320	430	CviQI,HpaII
chr3	133960313	1	CviQI
chr7	71152296	50	CviQI,HpaII
chr9	132021156	1351	soni
chr2	10604562	107	MboI
chr1	191736428	3	CviQI,HpaII
chr12	4107109	4	CviQI
chr18	2975778	118	CviQI
chr1	201246342	86	CviQI
chr10	21670861	1	MboI
chr4	158646678	1	CviQI
chrX	134903076	149	CviQI
chr2	136096691	1	CviQI
chr13	114024658	108	soni
chr14	91612110	283	CviQI
chr12	118533403	84	CviQI
chr12	80749920	451	MboI
chr12	97154682	8	CviQI
chr8	71216418	485	MboI
chr14	39900543	1	MboI
chr2	68829719	1254	MboI
chr19	6448065	92	MboI
chr11	62609026	36	HpaII
chr3	89257541	395	MboI
chr9	124665799	60	MboI
chr2	12438956	2	CviQI
chr2	173156728	1474	CviQI,HpaII,MboI
chr7	78463488	1	CviQI
chr10	11198889	130	MboI
chr19	55669125	1494	soni
chr12	26537134	4	CviQI
chr20	21259072	56	soni
chr4	72034303	1	CviQI
chr21	22726226	5	MboI
chr20	32662271	1	soni
chr12	31705292	1544	soni
chr5	178900522	470	MboI
chr14	66026839	78	CviQI,HpaII
chr16	16783224	7	CviQI
chr17	61769196	1	CviQI
chr11	124787773	49	soni
chr2	118720073	1	CviQI
chr4	44152575	166	CviQI
chr19	42552550	133	MboI
chr1	8648420	383	soni
chr3	174928159	180	CviQI
chr11	131942163	234	CviQI
chr8	69931490	12128	MboI
chr13	22259458	8	MboI
chr11	62459918	195	MboI
chr20	8096186	1	soni
chr1	116851340	230	HpaII,MboI
chr2	112673155	167	CviQI,HpaII
chr12	103060510	271	CviQI,HpaII
chr13	25902823	1063	soni
chr21	41046733	233	CviQI,HpaII
chr11	41818497	2	CviQI
chr4	77133909	1	MboI
chr8	53888991	207	MboI
chr16	30415461	1	CviQI
chr10	11318751	419	CviQI,HpaII
chr7	2906874	1	CviQI
chr1	43046932	14	HpaII
chr3	15821682	1	CviQI
chr2	191642727	1150	soni
chr11	104311827	334	CviQI,HpaII
chr3	5082692	2	CviQI
chr5	14753096	21	MboI
chr10	8221381	1859	soni
chr6	57487909	222	HpaII
chr11	27019325	1	HpaII
chr15	65338740	3	MboI
chr6	102240973	99	MboI
chr18	54117562	5	HpaII
chr15	98707923	1	soni
chr12	43618933	230	CviQI,HpaII
chr19	17655518	971	HpaII,MboI
chr12	83432084	1	CviQI
chr3	198141847	53	CviQI
chr3	28376082	1	HpaII
chr15	40119248	263	CviQI,MboI
chrX	11192264	1	CviQI
chr11	80405955	1689	soni
chr3	29440508	138	CviQI
chrX	1329997	2	CviQI
chr1	180143513	681	MboI
chr1	51565681	2770	CviQI,HpaII,MboI,soni
chr7	145528713	1	CviQI
chr8	118399938	1303	soni
chr14	79055301	1406	CviQI
chrX	136618830	1	MboI
chr1	117415968	35	CviQI
chr7	142508735	141	CviQI
chr1	45267026	1	MboI
chr4	4547739	416	soni
chr6	115059741	3	MboI
chr5	115379859	5	MboI
chr8	124736929	2	HpaII,MboI
chr18	17284457	1581	CviQI,HpaII,soni
chr5	24241446	1	CviQI
chr5	25040978	409	CviQI,HpaII,MboI
chr4	181894648	13	CviQI
chr17	78051476	700	soni
chr22	41590289	149	CviQI
chr17	74627990	970	CviQI,HpaII
chr5	12379038	1	MboI
chr7	104183129	190	CviQI
chr4	138758604	1	CviQI
chr15	61581432	155	MboI
chr3	28732781	67	CviQI,HpaII
chr8	125417172	1	CviQI
chr21	42768095	462	soni
chr21	44580931	1610	soni
chr1	112114895	76	CviQI
chr1	179748551	1	MboI
chr9	134271237	46	HpaII
chr3	30459745	256	HpaII,MboI
chr12	92343851	2	CviQI
chr1	45942196	171	soni
chr9	109248207	1	MboI
chr17	74411540	319	CviQI,HpaII,MboI
chr4	152237017	6	HpaII
chr11	58535546	1	CviQI
chr7	108854617	2	CviQI
chr3	50375187	1255	MboI
chr11	22112171	279	CviQI,HpaII
chr10	96286022	92	CviQI
chr12	38440669	1334	soni
chr7	16961587	1	CviQI
chr1	162733893	3	soni
chr1	74315223	1	CviQI
chr20	32920637	68	CviQI,HpaII
chr1	242163997	1	HpaII
chr2	74082828	3	CviQI
chr2	138477807	47	CviQI
chr2	125589517	3	CviQI
chr2	223288368	143	soni
chr12	336280	5	CviQI
chr3	86362399	1	CviQI
chr14	96653242	109	CviQI
chr17	70881264	1	CviQI
chr1	75804143	215	MboI
chr1	66844310	221	CviQI,HpaII
chr2	225346992	91	HpaII
chr4	5756378	1	HpaII
chr5	124001278	33	CviQI
chr3	110780146	3	MboI
chr3	159215161	101	CviQI
chr19	50659722	1495	soni
chr20	62206526	37	CviQI
chr16	3228362	13	MboI
chr6	73498977	55	CviQI
chr4	68877754	1335	CviQI,MboI
chr1	42660128	1650	soni
chr9	31403549	136	MboI
chr5	129084158	38	MboI
chr5	51135992	60	CviQI
chr6	23980259	1	MboI
chr3	9891345	52	MboI
chr2	128666228	21	MboI
chr1	22292196	297	MboI
chr11	38575289	1	soni
chr2	218664004	123	CviQI
chr11	104171213	18	CviQI
chr6	43188113	155	HpaII
chr12	116320693	1	soni
chr14	47148411	1671	soni
chr17	43442639	1227	soni
chr5	132906579	1054	soni
chr8	74070646	24	soni
chr4	57771771	207	CviQI,HpaII
chr5	56258486	117	CviQI,HpaII
chr10	20548017	2	MboI
chr3	189462435	11	soni
chr11	120843722	715	MboI
chr1	40404578	6	HpaII
chr11	120800396	385	MboI
chr10	64730148	1104	CviQI,HpaII,MboI
chrX	150281906	7	CviQI
chr1	110139412	6	HpaII
chr1	174441852	209	CviQI,HpaII
chr4	16652155	71	CviQI
chr10	49782420	548	MboI
chr18	5555233	1	HpaII
chr10	75656254	957	soni
chr4	67937222	1	MboI
chr2	163757539	4	CviQI
chr5	36932586	3	HpaII
chr7	131671698	636	MboI
chr7	34864530	1	CviQI
chr5	74566165	329	MboI
chr2	68509029	1	MboI
chr1	173926859	6	CviQI
chr17	52912314	4	HpaII
chr12	12470933	272	CviQI,MboI
chr13	113928800	861	soni
chr17	53683919	1	soni
chr6	97728857	1	HpaII
chr17	62632917	153	CviQI
chr3	177861880	366	soni
chr8	19700586	280	CviQI,HpaII
chr7	38627215	73	CviQI
chr6	2493480	1	CviQI
chr1	12325082	4	HpaII,MboI
chr7	155259790	255	HpaII
chr10	103698122	40	CviQI
chr14	38792902	285	MboI
chr14	82178290	220	soni
chr6	95485575	1	MboI
chr6	84472881	139	CviQI
chr1	211981086	1	CviQI
chr9	6921857	18	MboI
chr2	198758383	169	MboI
chr7	108679411	1102	soni
chr5	156423679	382	soni
chr14	50189696	1	CviQI
chr18	9372036	479	CviQI,HpaII
chr16	72351418	1	HpaII
chr9	9949908	37	CviQI
chr4	47293660	43	CviQI
chr17	26857548	57	CviQI
chr7	17604609	3	MboI
chr7	50872480	2	CviQI
chr5	169685040	1	MboI
chr6	27949318	23	CviQI,HpaII
chr2	98185330	1	CviQI
chr10	89635028	465	MboI
chr9	115818489	15	soni
chr10	32323553	17	MboI
chr8	30006643	277	HpaII
chr22	45538124	6646	CviQI,HpaII,MboI
chr16	77042258	725	MboI
chr13	78269552	1	HpaII
chr19	19009304	530	MboI
chr7	128690188	77	CviQI
chr4	39389586	55	soni
chr8	19482818	1446	MboI
chr16	216580	32	CviQI
chr17	43910784	507	soni
chr22	38897713	263	MboI
chrX	70643103	98	MboI
chr15	33676291	233	MboI
chr10	53702425	1918	soni
chr17	24041426	235	MboI
chr11	58110958	89	soni
chr17	60062408	3897	soni
chr3	26719725	193	CviQI,HpaII
chr3	123518413	7	HpaII
chr2	99120988	29	CviQI
chrX	148643442	101	CviQI
chr4	38580820	165	soni
chr4	124363686	833	soni
chr5	2843655	63	MboI
chr2	201323545	280	MboI
chr8	29136469	1	HpaII
chr2	38680979	48	HpaII
chr7	100327174	206	soni
chr21	35453117	1326	soni
chr21	22611782	1	CviQI
chr11	43574199	1	HpaII
chr3	44206354	3	CviQI
chr5	153571216	631	CviQI,HpaII
chr16	28089199	17	CviQI
chr16	4292219	109	MboI
chr2	22977	1	MboI
chr7	148823683	148	HpaII
chr3	131913070	95	HpaII
chr10	10453559	1	HpaII
chr4	133345157	4	MboI
chr17	26625358	1	MboI
chr9	138473199	5	HpaII
chr4	35830329	7	MboI
chr14	70430826	163	CviQI,MboI
chrY	12676409	7	CviQI
chr2	134918489	142	MboI
chr5	7958160	11	CviQI
chr11	67770084	98	CviQI
chr15	38242084	404	soni
chr19	9594647	78	CviQI,HpaII
chr14	38153766	1	HpaII
chr15	55688602	379	soni
chr7	73533409	1	CviQI
chr10	48123533	420	soni
chr12	32796596	193	MboI
chr5	147067131	30	HpaII
chr18	6379764	9	CviQI
chr1	208919503	29	soni
chr17	7479698	9	soni
chr4	155919221	3	soni
chr10	111987182	104	CviQI
chr7	140267769	2	CviQI,HpaII
chr20	51142803	60	CviQI,HpaII
chr17	37452396	139	MboI
chr5	14875126	84	CviQI,MboI
chr7	34895914	1	HpaII
chr16	24467285	8	CviQI
chr21	38001151	1	MboI
chr18	4653137	13	MboI
chr12	46522958	473	CviQI,MboI
chr9	97817082	440	CviQI,MboI
chr19	19738881	80	HpaII
chr15	63195485	1065	CviQI,MboI
chr16	24952742	174	MboI
chr18	64703724	2	CviQI
chr9	80255931	1	MboI
chr5	149790359	8632	CviQI,HpaII,MboI,soni
chr1	108926350	19	CviQI
chr11	134188711	1434	soni
chr1	185444254	18	MboI
chr2	171748202	67	CviQI
chr14	21606454	602	soni
chr1	218341041	421	soni
chr10	76070297	1	CviQI
chr2	124255673	1	HpaII
chr6	98058201	1	CviQI
chr2	128356054	86	soni
chr10	82723163	383	HpaII,MboI
chr2	68459941	380	MboI
chr12	64750077	61	HpaII
chr2	196729677	71	CviQI,HpaII
chr12	90932559	8	CviQI
chr3	126554453	35	CviQI
chr14	54954646	263	MboI
chr1	68903280	1	CviQI
chr6	128137814	2	MboI
chr15	27778880	3	soni
chr17	1344420	1	HpaII
chr1	237863938	379	MboI
chr9	16115319	12	soni
chr6	22169468	23	MboI
chr7	111195660	351	MboI
chr10	10889566	196	soni
chr19	35126893	36	MboI
chr9	21130731	61	soni
chr2	214486050	2	HpaII,MboI
chrX	105499880	858	MboI
chr4	95783239	1	MboI
chr12	79905389	15	CviQI
chr12	12643815	41	CviQI
chr18	19305137	131	CviQI
chr4	95259399	159	MboI
chr9	35477425	100	MboI
chr20	760222	215	soni
chr19	49047399	1	CviQI
chr14	58905487	7	soni
chr2	29192644	11	CviQI
chr3	88243228	1514	soni
chr8	73993319	5	MboI
chr16	2746675	24	HpaII
chr5	2146536	123	HpaII
chr5	177996081	38	HpaII
chr11	118450011	1	CviQI
chr17	52776171	295	MboI
chr11	127320310	41	CviQI
chr14	54764727	200	soni
chr5	167893244	451	MboI
chr3	55304673	550	soni
chr12	109429660	54	CviQI
chr20	2397065	55	MboI
chr5	163529519	2	soni
chrX	138525996	257	CviQI,HpaII
chr12	123961596	407	CviQI,MboI
chr2	227840380	3	soni
chr3	63881908	93	CviQI,HpaII
chr7	102771335	57	soni
chr19	14432130	3	CviQI
chr11	61668821	196	CviQI
chr1	207950851	268	MboI
chr7	41239949	78	MboI
chr6	109371549	1	MboI
chr10	53114334	1	soni
chr17	56892068	19	MboI
chr21	23104412	965	soni
chr6	8518634	484	MboI
chr2	122747482	112	MboI
chr2	8299335	115	soni
chr7	41901269	436	MboI
chr2	23579784	17	HpaII
chr12	4122761	120	CviQI,HpaII
chr5	109764469	1	MboI
chr1	169774106	5	HpaII
chr1	204940784	384	soni
chr11	340834	37	soni
chr10	29950741	491	soni
chr8	41151848	5	soni
chr17	54962878	1	soni
chr1	218810397	1	CviQI
chr13	99749848	4	MboI
chr4	81242680	14	soni
chr9	133352899	210	CviQI
chr2	80982810	1	soni
chr4	158914890	251	soni
chr6	137036225	1	CviQI
chr16	25092725	19	MboI
chr2	145053084	1	CviQI
chr11	12497111	3973	CviQI,HpaII,MboI,soni
chrX	113376943	3	CviQI
chr3	116282930	51	CviQI
chr2	48334046	11	CviQI
chr6	6044762	3	MboI
chr18	18371038	245	soni
chr2	126687700	111	HpaII
chr12	25315927	25	MboI
chr2	70178405	147	MboI
chr3	51178159	103	CviQI
chr20	43038338	127	MboI
chrX	149204053	197	HpaII
chr2	5740749	1	HpaII
chr1	241829980	23	MboI
chr5	142721248	531	MboI
chr5	99830188	6	CviQI
chr3	160040286	12	HpaII
chr6	37243167	260	CviQI
chr3	78329650	122	CviQI,HpaII
chr3	82808747	39	CviQI
chr9	101875128	224	soni
chr6	105470725	2	MboI
chr3	156264051	1	CviQI
chr1	109649997	436	MboI
chr3	144739499	113	CviQI,HpaII
chr1	115251169	4	CviQI
chr12	55999423	13	HpaII
chr13	42648424	92	MboI
chr7	132812778	928	soni
chr15	81891900	62	CviQI
chr2	192135670	460	MboI
chr5	85940131	1	CviQI
chr15	54168299	93	MboI
chr1	91848462	351	soni
chr4	72070666	29	CviQI,MboI
chr2	181759306	185	CviQI,HpaII
chr9	72276203	22	soni
chr14	57519167	1	CviQI
chr5	40050901	252	MboI
chr8	31416371	64	MboI
chr15	83032028	751	MboI
chr17	44756343	12	CviQI
chr18	39583532	1	MboI
chrX	116507875	22	soni
chr2	187415189	116	soni
chr15	64120427	37	MboI
chr21	35521690	4	MboI
chr7	109215556	6	HpaII
chr9	251175	587	soni
chr9	16110694	63	CviQI
chr14	102382249	433	CviQI
chr22	30066902	77	soni
chr4	151648833	1	MboI
chr18	30774351	273	HpaII,MboI
chr15	80216025	293	soni
chr5	39309414	67	CviQI
chr3	31423132	26	CviQI
chr4	13396996	1	HpaII
chr6	112253906	119	soni
chr3	97942663	1	HpaII
chrX	89364948	1	CviQI
chr7	76764478	1	soni
chr5	3560368	1	soni
chrX	138351155	1000	CviQI,MboI,soni
chr20	56777997	1572	CviQI,HpaII,soni
chr11	88253980	1	CviQI
chr1	61797968	202	soni
chr3	138134262	97	soni
chr1	64957884	98	MboI
chr8	62934428	1	HpaII
chr6	155841653	1150	CviQI,MboI,soni
chr12	79453381	1	CviQI
chr16	45421219	391	soni
chr15	63195420	1	MboI
chr22	20333300	964	soni
chrX	96625502	1	MboI
chr7	135564757	182	CviQI,HpaII
chr12	49494343	189	CviQI
chr18	52820128	35	soni
chr21	36622462	2139	CviQI,HpaII,MboI
chr10	86147317	11	soni
chr16	11546730	125	soni
chr14	61821092	2	CviQI
chr9	122627153	333	soni
chr6	30340887	177	CviQI,HpaII
chr2	220972364	45	MboI
chr1	179937628	1	CviQI
chr4	92574095	4	soni
chr4	68179982	542	CviQI,HpaII
chr5	9430358	1	MboI
chr2	223459078	591	soni
chr5	5292116	244	CviQI,HpaII,MboI
chrX	5082268	3	soni
chr6	120572829	1104	soni
chr4	111161358	136	soni
chr2	171986001	402	MboI
chr10	6681366	115	MboI
chr4	36699407	1040	soni
chr3	64776015	2408	soni
chr16	54635953	4	CviQI
chr2	229705950	1	CviQI
chr2	200766123	1	MboI
chr8	52070728	1	CviQI
chr17	55698316	46	CviQI
chr18	21814159	733	MboI
chr16	17291370	397	MboI
chr1	21202653	203	MboI
chr1	35162833	365	HpaII
chr14	59416263	138	MboI
chr17	58697548	168	CviQI,HpaII
chr17	38996008	98	MboI
chr11	128479191	16	MboI
chr11	82255414	1	CviQI
chr10	70388171	42	CviQI
chr1	89301686	245	MboI
chr14	58297953	142	MboI
chr5	96131258	1	CviQI
chr1	100237994	727	MboI
chr1	153299594	45	HpaII
chr6	142092067	169	soni
chr11	20120696	66	CviQI
chr17	54251002	55	HpaII
chr2	229052014	402	soni
chr4	93094130	1	HpaII
chr2	201298819	1	MboI
chr17	24341956	1	HpaII
chr18	66991809	1125	MboI
chr5	134172213	171	CviQI
chr4	64302875	69	MboI
chr6	35551759	1245	CviQI,HpaII
chr4	74298423	56	HpaII
chr8	129643818	7	CviQI
chr20	32236913	42	soni
chr7	73610219	370	HpaII
chr1	46257216	221	MboI
chr18	3258922	90	CviQI
chr4	108245316	222	CviQI,MboI
chr13	37596099	224	soni
chr7	70328924	290	MboI
chr1	27654114	123	MboI
chr6	3740488	1	HpaII
chr11	60670756	186	CviQI,HpaII
chr12	97342288	4	soni
chr10	7570813	45	HpaII
chr9	134451676	488	soni
chr2	26011020	206	CviQI,MboI
chr1	48865689	1	MboI
chr3	41976322	24	MboI
chr2	102488663	291	MboI
chr7	128351092	442	MboI
chr6	155823004	416	MboI
chr2	120067276	3	CviQI
chr3	167317366	1	MboI
chr6	101651869	3	CviQI
chr13	104665679	1	CviQI
chr1	89764526	1	CviQI
chr15	84030331	11	CviQI
chrX	120272722	264	MboI
chr10	64242775	112	HpaII
chr4	12654387	518	soni
chr12	66163070	19	HpaII
chr12	74381988	32	MboI
chr1	111552796	14	MboI
chr6	155467784	7	HpaII
chr7	120787866	1018	soni
chr5	34824391	48	CviQI
chr5	77204179	2	CviQI
chr9	27602863	26	MboI
chr21	16470779	1	CviQI
chr2	64894900	263	MboI
chr20	17945012	179	CviQI,HpaII,MboI
chr6	36581995	581	MboI
chr8	119369067	1	CviQI
chr17	77880149	9	HpaII
chr10	103679104	5	HpaII
chr10	35790767	324	MboI
chr6	1127344	323	soni
chr3	64012171	1605	soni
chr8	144553036	392	soni
chr6	133848974	1	HpaII
chr6	34880327	6	CviQI
chr2	172676709	30	CviQI
chr5	42765684	184	soni
chr2	40079069	1	HpaII
chr3	113306132	565	soni
chr15	83010359	619	soni
chr2	158180065	1	MboI
chr5	124144367	75	HpaII
chr12	46252985	708	soni
chr5	121978836	143	CviQI
chr19	54885700	15	CviQI,MboI
chr22	37875253	2402	soni
chrX	109615500	105	soni
chr2	127090057	216	MboI
chr17	26128493	8	CviQI
chr14	31751889	194	CviQI,HpaII
chr12	50436631	746	HpaII,MboI
chr10	31249429	1139	CviQI,MboI
chr8	130002628	1	CviQI
chr17	66534298	1	CviQI
chr4	157071496	787	MboI
chr6	137903062	54	CviQI
chr14	100197088	67	CviQI
chr10	3953825	53	soni
chr20	38016331	1	CviQI
chrX	154509579	1	CviQI
chr2	119143039	1	CviQI
chr1	144160075	341	soni
chr5	89792373	2	CviQI
chr16	12791711	80	MboI
chr6	52506036	33	CviQI
chr17	30513555	139	HpaII
chrX	3101524	1	CviQI
chr19	53920977	1	MboI
chr1	61140969	100	MboI
chr13	23046361	145	CviQI,MboI
chr3	122743502	1	MboI
chr2	54391330	155	CviQI,HpaII
chr3	179775548	1	CviQI
chr5	154255658	582	MboI
chr13	94733769	6	HpaII
chr8	82210953	1903	soni
chr3	173257482	551	soni
chr3	60647514	470	soni
chr14	56313971	1	CviQI
chr20	58717853	2	HpaII
chr20	23139792	300	soni
chr5	163322373	2	CviQI,MboI
chr1	157935647	76	soni
chr4	46968633	116	CviQI,HpaII
chr6	28165524	1	HpaII
chr2	178942774	331	soni
chr7	4806392	232	HpaII
chr6	21634357	89	CviQI
chr5	36920093	361	CviQI,MboI
chr1	119468964	38	soni
chr16	77008844	172	soni
chr11	18647899	7	CviQI
chr9	91297615	1	HpaII
chr1	143730188	127	CviQI
chr2	40269210	402	soni
chr15	97801910	1	CviQI
chr6	126446384	168	CviQI,MboI
chr13	100687807	290	CviQI,MboI
chr5	156057446	61	CviQI
chr2	66896344	1	CviQI
chr2	53976181	126	CviQI
chr10	15147895	400	CviQI,HpaII
chr16	78391194	135	HpaII
chr22	35382124	1	CviQI
chr17	35917832	121	CviQI
chr19	16315725	460	CviQI,HpaII,MboI
chr12	12198353	1	MboI
chrX	84751688	42	CviQI
chr19	2089754	56	MboI
chr6	155624810	251	MboI
chr12	27108036	542	soni
chr14	68025263	35	CviQI
chr10	33023490	2	CviQI
chr12	61237980	166	CviQI,HpaII,MboI
chr7	141001488	144	HpaII,MboI
chr9	129843719	2	soni
chr1	46492172	122	MboI
chr1	244229152	2	CviQI
chr3	32944026	840	soni
chr7	156180199	2	HpaII
chr11	111100981	407	soni
chr22	29940582	1	HpaII
chr18	1365459	133	CviQI
chr3	144092140	1	CviQI
chr20	57842362	171	soni
chr16	78911496	47	HpaII
chr1	11171536	325	MboI
chr9	19	1	HpaII
chr4	185530805	11	CviQI
chr3	82919980	184	CviQI
chr8	25262788	138	CviQI,HpaII
chr6	168681231	1432	soni
